震源编号,震源坐标-x,震源坐标-y,震源坐标-z,发震时刻t,台站坐标-x,台站坐标-y,台站坐标-z,台站P波到时,震源-台站传播时间,震源事件文件名
70,482.5034,600.8752,578.5238,0,700,846,500,53.599998,53.599998,source_70
70,482.5034,600.8752,578.5238,0,300,846,500,48.500001,48.500001,source_70
70,482.5034,600.8752,578.5238,0,100,500,500,71.3,71.3,source_70
70,482.5034,600.8752,578.5238,0,300,154,500,100.100003,100.100003,source_70
70,482.5034,600.8752,578.5238,0,700,154,500,103.699997,103.699997,source_70
70,482.5034,600.8752,578.5238,0,700,700,217,76.099999,76.099999,source_70
70,482.5034,600.8752,578.5238,0,300,700,217,73.100001,73.100001,source_70
70,482.5034,600.8752,578.5238,0,300,300,217,89.900002,89.900002,source_70
70,482.5034,600.8752,578.5238,0,500,500,100,86.900003,86.900003,source_70
71,501.2241,523.9583,436.0639,0,500,500,900,81.200004,81.200004,source_71
71,501.2241,523.9583,436.0639,0,783,500,783,77.600002,77.600002,source_71
71,501.2241,523.9583,436.0639,0,500,783,783,74.900001,74.900001,source_71
71,501.2241,523.9583,436.0639,0,217,500,783,77.600002,77.600002,source_71
71,501.2241,523.9583,436.0639,0,500,217,783,80.899999,80.899999,source_71
71,501.2241,523.9583,436.0639,0,900,500,500,71.3,71.3,source_71
71,501.2241,523.9583,436.0639,0,700,846,500,66.500001,66.500001,source_71
71,501.2241,523.9583,436.0639,0,300,846,500,66.500001,66.500001,source_71
71,501.2241,523.9583,436.0639,0,100,500,500,71.3,71.3,source_71
71,501.2241,523.9583,436.0639,0,300,154,500,86.599998,86.599998,source_71
71,501.2241,523.9583,436.0639,0,700,154,500,86.599998,86.599998,source_71
71,501.2241,523.9583,436.0639,0,700,700,217,53.9,53.9,source_71
71,501.2241,523.9583,436.0639,0,300,700,217,53.9,53.9,source_71
71,501.2241,523.9583,436.0639,0,300,300,217,61.099999,61.099999,source_71
71,501.2241,523.9583,436.0639,0,700,300,217,61.099999,61.099999,source_71
71,501.2241,523.9583,436.0639,0,500,500,100,53.9,53.9,source_71
72,441.2699,618.5257,695.0489,0,500,500,900,29.6,29.6,source_72
72,441.2699,618.5257,695.0489,0,783,500,783,62.899999,62.899999,source_72
72,441.2699,618.5257,695.0489,0,500,783,783,19.099999,19.099999,source_72
72,441.2699,618.5257,695.0489,0,217,500,783,37.999999,37.999999,source_72
72,441.2699,618.5257,695.0489,0,500,217,783,74.900001,74.900001,source_72
72,441.2699,618.5257,695.0489,0,900,500,500,98.899998,98.899998,source_72
72,441.2699,618.5257,695.0489,0,700,846,500,67.699999,67.699999,source_72
72,441.2699,618.5257,695.0489,0,300,846,500,52.700002,52.700002,source_72
72,441.2699,618.5257,695.0489,0,100,500,500,72.499998,72.499998,source_72
72,441.2699,618.5257,695.0489,0,300,154,500,100.400001,100.400001,source_72
72,441.2699,618.5257,695.0489,0,700,154,500,108.499996,108.499996,source_72
72,441.2699,618.5257,695.0489,0,700,700,217,106.1,106.1,source_72
72,441.2699,618.5257,695.0489,0,300,700,217,95.299996,95.299996,source_72
72,441.2699,618.5257,695.0489,0,300,300,217,114.500001,114.500001,source_72
72,441.2699,618.5257,695.0489,0,700,300,217,119.3,119.3,source_72
72,441.2699,618.5257,695.0489,0,500,500,100,118.100002,118.100002,source_72
73,560.2096,320.6498,661.8326,0,500,500,900,46.399999,46.399999,source_73
73,560.2096,320.6498,661.8326,0,783,500,783,47.600001,47.600001,source_73
73,560.2096,320.6498,661.8326,0,500,783,783,104.3,104.3,source_73
73,560.2096,320.6498,661.8326,0,217,500,783,72.499998,72.499998,source_73
73,560.2096,320.6498,661.8326,0,900,500,500,74.000001,74.000001,source_73
73,560.2096,320.6498,661.8326,0,300,846,500,121.699996,121.699996,source_73
73,560.2096,320.6498,661.8326,0,100,500,500,100.400001,100.400001,source_73
73,560.2096,320.6498,661.8326,0,300,154,500,57.500001,57.500001,source_73
73,560.2096,320.6498,661.8326,0,700,154,500,38.3,38.3,source_73
73,560.2096,320.6498,661.8326,0,700,700,217,115.999997,115.999997,source_73
73,560.2096,320.6498,661.8326,0,300,700,217,229.699999,229.699999,source_73
73,560.2096,320.6498,661.8326,0,300,300,217,99.5,99.5,source_73
73,560.2096,320.6498,661.8326,0,700,300,217,85.699998,85.699998,source_73
73,560.2096,320.6498,661.8326,0,500,500,100,115.999997,115.999997,source_73
74,594.9591,355.3506,534.1787,0,500,500,900,71.599998,71.599998,source_74
74,594.9591,355.3506,534.1787,0,783,500,783,56.299999,56.299999,source_74
74,594.9591,355.3506,534.1787,0,500,783,783,94.700001,94.700001,source_74
74,594.9591,355.3506,534.1787,0,217,500,783,86.900003,86.900003,source_74
74,594.9591,355.3506,534.1787,0,500,217,783,46.399999,46.399999,source_74
74,594.9591,355.3506,534.1787,0,900,500,500,239.299998,239.299998,source_74
74,594.9591,355.3506,534.1787,0,700,846,500,104.900002,104.900002,source_74
74,594.9591,355.3506,534.1787,0,300,846,500,119.3,119.3,source_74
74,594.9591,355.3506,534.1787,0,100,500,500,109.700002,109.700002,source_74
74,594.9591,355.3506,534.1787,0,300,154,500,71.3,71.3,source_74
74,594.9591,355.3506,534.1787,0,700,700,217,87.499999,87.499999,source_74
74,594.9591,355.3506,534.1787,0,300,700,217,104.000002,104.000002,source_74
74,594.9591,355.3506,534.1787,0,300,300,217,77.600002,77.600002,source_74
74,594.9591,355.3506,534.1787,0,700,300,217,53.9,53.9,source_74
74,594.9591,355.3506,534.1787,0,500,500,100,86.000003,86.000003,source_74
75,335.6904,567.2881,504.5927,0,500,500,900,78.8,78.8,source_75
75,335.6904,567.2881,504.5927,0,783,500,783,100.400001,100.400001,source_75
75,335.6904,567.2881,504.5927,0,500,783,783,67.100003,67.100003,source_75
75,335.6904,567.2881,504.5927,0,217,500,783,46.399999,46.399999,source_75
75,335.6904,567.2881,504.5927,0,900,500,500,268.099993,268.099993,source_75
75,335.6904,567.2881,504.5927,0,700,846,500,254.299998,254.299998,source_75
75,335.6904,567.2881,504.5927,0,300,846,500,52.099999,52.099999,source_75
75,335.6904,567.2881,504.5927,0,300,154,500,85.699998,85.699998,source_75
75,335.6904,567.2881,504.5927,0,700,154,500,254.900008,254.900008,source_75
75,335.6904,567.2881,504.5927,0,700,700,217,87.499999,87.499999,source_75
75,335.6904,567.2881,504.5927,0,300,700,217,47.600001,47.600001,source_75
75,335.6904,567.2881,504.5927,0,300,300,217,67.699999,67.699999,source_75
75,335.6904,567.2881,504.5927,0,700,300,217,99.5,99.5,source_75
75,335.6904,567.2881,504.5927,0,500,500,100,81.200004,81.200004,source_75
76,519.4897,514.9963,555.8701,0,500,500,900,54.499999,54.499999,source_76
76,519.4897,514.9963,555.8701,0,783,500,783,53.9,53.9,source_76
76,519.4897,514.9963,555.8701,0,500,783,783,56.299999,56.299999,source_76
76,519.4897,514.9963,555.8701,0,217,500,783,61.999999,61.999999,source_76
76,519.4897,514.9963,555.8701,0,500,217,783,60.800001,60.800001,source_76
76,519.4897,514.9963,555.8701,0,900,500,500,66.500001,66.500001,source_76
76,519.4897,514.9963,555.8701,0,700,846,500,61.999999,61.999999,source_76
76,519.4897,514.9963,555.8701,0,300,846,500,67.699999,67.699999,source_76
76,519.4897,514.9963,555.8701,0,100,500,500,85.699998,85.699998,source_76
76,519.4897,514.9963,555.8701,0,300,154,500,74.900001,74.900001,source_76
76,519.4897,514.9963,555.8701,0,700,154,500,70.100002,70.100002,source_76
76,519.4897,514.9963,555.8701,0,500,500,100,79.700001,79.700001,source_76
77,354.2908,519.6711,672.4843,0,500,500,900,37.999999,37.999999,source_77
77,354.2908,519.6711,672.4843,0,783,500,783,82.099997,82.099997,source_77
77,354.2908,519.6711,672.4843,0,500,783,783,49.1,49.1,source_77
77,354.2908,519.6711,672.4843,0,500,217,783,58.400001,58.400001,source_77
77,354.2908,519.6711,672.4843,0,900,500,500,112.400003,112.400003,source_77
77,354.2908,519.6711,672.4843,0,700,846,500,95.899999,95.899999,source_77
77,354.2908,519.6711,672.4843,0,300,846,500,62.3,62.3,source_77
77,354.2908,519.6711,672.4843,0,100,500,500,47.600001,47.600001,source_77
77,354.2908,519.6711,672.4843,0,300,154,500,71.900003,71.900003,source_77
77,354.2908,519.6711,672.4843,0,700,154,500,101.899996,101.899996,source_77
77,354.2908,519.6711,672.4843,0,300,700,217,95.299996,95.299996,source_77
77,354.2908,519.6711,672.4843,0,300,300,217,95.299996,95.299996,source_77
77,354.2908,519.6711,672.4843,0,500,500,100,115.099996,115.099996,source_77
78,636.551,454.0049,399.3538,0,500,500,900,97.999997,97.999997,source_78
78,636.551,454.0049,399.3538,0,783,500,783,72.499998,72.499998,source_78
78,636.551,454.0049,399.3538,0,500,783,783,97.7,97.7,source_78
78,636.551,454.0049,399.3538,0,500,217,783,86.300001,86.300001,source_78
78,636.551,454.0049,399.3538,0,900,500,500,42.800002,42.800002,source_78
78,636.551,454.0049,399.3538,0,700,846,500,73.700003,73.700003,source_78
78,636.551,454.0049,399.3538,0,300,846,500,109.700002,109.700002,source_78
78,636.551,454.0049,399.3538,0,100,500,500,114.500001,114.500001,source_78
78,636.551,454.0049,399.3538,0,300,154,500,85.699998,85.699998,source_78
78,636.551,454.0049,399.3538,0,700,154,500,49.699999,49.699999,source_78
78,636.551,454.0049,399.3538,0,700,700,217,47.899999,47.899999,source_78
78,636.551,454.0049,399.3538,0,300,700,217,82.699999,82.699999,source_78
78,636.551,454.0049,399.3538,0,300,300,217,72.499998,72.499998,source_78
78,636.551,454.0049,399.3538,0,700,300,217,33.500001,33.500001,source_78
78,636.551,454.0049,399.3538,0,500,500,100,53.300001,53.300001,source_78
79,495.7059,352.5153,439.028,0,500,500,900,90.800002,90.800002,source_79
79,495.7059,352.5153,439.028,0,783,500,783,85.699998,85.699998,source_79
79,495.7059,352.5153,439.028,0,500,783,783,102.499999,102.499999,source_79
79,495.7059,352.5153,439.028,0,217,500,783,85.699998,85.699998,source_79
79,495.7059,352.5153,439.028,0,500,217,783,62.899999,62.899999,source_79
79,495.7059,352.5153,439.028,0,900,500,500,85.699998,85.699998,source_79
79,495.7059,352.5153,439.028,0,700,846,500,111.199997,111.199997,source_79
79,495.7059,352.5153,439.028,0,300,846,500,109.700002,109.700002,source_79
79,495.7059,352.5153,439.028,0,100,500,500,77.299997,77.299997,source_79
79,495.7059,352.5153,439.028,0,300,154,500,42.5,42.5,source_79
79,495.7059,352.5153,439.028,0,700,154,500,43.699998,43.699998,source_79
79,495.7059,352.5153,439.028,0,700,700,217,83.6,83.6,source_79
79,495.7059,352.5153,439.028,0,300,700,217,82.099997,82.099997,source_79
79,495.7059,352.5153,439.028,0,300,300,217,43.699998,43.699998,source_79
79,495.7059,352.5153,439.028,0,700,300,217,44.300001,44.300001,source_79
79,495.7059,352.5153,439.028,0,500,500,100,61.999999,61.999999,source_79
80,551.2772,489.1699,468.6626,0,500,500,900,73.100001,73.100001,source_80
80,551.2772,489.1699,468.6626,0,783,500,783,65.6,65.6,source_80
80,551.2772,489.1699,468.6626,0,500,783,783,75.199999,75.199999,source_80
80,551.2772,489.1699,468.6626,0,217,500,783,79.999998,79.999998,source_80
80,551.2772,489.1699,468.6626,0,500,217,783,71.3,71.3,source_80
80,551.2772,489.1699,468.6626,0,900,500,500,70.699997,70.699997,source_80
80,551.2772,489.1699,468.6626,0,700,846,500,76.700002,76.700002,source_80
80,551.2772,489.1699,468.6626,0,300,846,500,85.699998,85.699998,source_80
80,551.2772,489.1699,468.6626,0,100,500,500,92,92,source_80
80,551.2772,489.1699,468.6626,0,300,154,500,84.799998,84.799998,source_80
80,551.2772,489.1699,468.6626,0,700,154,500,71.3,71.3,source_80
80,551.2772,489.1699,468.6626,0,700,700,217,57.500001,57.500001,source_80
80,551.2772,489.1699,468.6626,0,300,700,217,68.300001,68.300001,source_80
80,551.2772,489.1699,468.6626,0,300,300,217,67.100003,67.100003,source_80
80,551.2772,489.1699,468.6626,0,700,300,217,53.9,53.9,source_80
80,551.2772,489.1699,468.6626,0,500,500,100,61.099999,61.099999,source_80
81,611.2967,561.1729,404.1842,0,500,500,900,94.099998,94.099998,source_81
81,611.2967,561.1729,404.1842,0,783,500,783,75.199999,75.199999,source_81
81,611.2967,561.1729,404.1842,0,500,783,783,81.500001,81.500001,source_81
81,611.2967,561.1729,404.1842,0,500,217,783,95.299996,95.299996,source_81
81,611.2967,561.1729,404.1842,0,900,500,500,47.600001,47.600001,source_81
81,611.2967,561.1729,404.1842,0,700,846,500,47.899999,47.899999,source_81
81,611.2967,561.1729,404.1842,0,300,846,500,78.500003,78.500003,source_81
81,611.2967,561.1729,404.1842,0,100,500,500,109.399997,109.399997,source_81
81,611.2967,561.1729,404.1842,0,300,154,500,109.399997,109.399997,source_81
81,611.2967,561.1729,404.1842,0,700,154,500,77.299997,77.299997,source_81
81,611.2967,561.1729,404.1842,0,700,700,217,33.500001,33.500001,source_81
81,611.2967,561.1729,404.1842,0,300,700,217,66.799998,66.799998,source_81
81,611.2967,561.1729,404.1842,0,300,300,217,80.899999,80.899999,source_81
81,611.2967,561.1729,404.1842,0,700,300,217,52.700002,52.700002,source_81
81,611.2967,561.1729,404.1842,0,500,500,100,52.700002,52.700002,source_81
82,376.252,485.5683,605.476,0,500,500,900,49.1,49.1,source_82
82,376.252,485.5683,605.476,0,783,500,783,81.200004,81.200004,source_82
82,376.252,485.5683,605.476,0,500,783,783,61.999999,61.999999,source_82
82,376.252,485.5683,605.476,0,217,500,783,27.5,27.5,source_82
82,376.252,485.5683,605.476,0,500,217,783,56.299999,56.299999,source_82
82,376.252,485.5683,605.476,0,900,500,500,101.300001,101.300001,source_82
82,376.252,485.5683,605.476,0,300,846,500,66.500001,66.500001,source_82
82,376.252,485.5683,605.476,0,100,500,500,43.699998,43.699998,source_82
82,376.252,485.5683,605.476,0,300,154,500,58.400001,58.400001,source_82
82,376.252,485.5683,605.476,0,700,154,500,86.000003,86.000003,source_82
82,376.252,485.5683,605.476,0,700,700,217,98.899998,98.899998,source_82
82,376.252,485.5683,605.476,0,300,700,217,80.899999,80.899999,source_82
82,376.252,485.5683,605.476,0,300,300,217,77.600002,77.600002,source_82
82,376.252,485.5683,605.476,0,700,300,217,100.100003,100.100003,source_82
82,376.252,485.5683,605.476,0,500,500,100,95.600002,95.600002,source_82
83,627.4369,421.2301,414.5585,0,500,500,900,94.400004,94.400004,source_83
83,627.4369,421.2301,414.5585,0,783,500,783,72.499998,72.499998,source_83
83,627.4369,421.2301,414.5585,0,500,217,783,79.999998,79.999998,source_83
83,627.4369,421.2301,414.5585,0,900,500,500,44,44,source_83
83,627.4369,421.2301,414.5585,0,700,846,500,80.899999,80.899999,source_83
83,627.4369,421.2301,414.5585,0,300,846,500,114.200003,114.200003,source_83
83,627.4369,421.2301,414.5585,0,100,500,500,113.600001,113.600001,source_83
83,627.4369,421.2301,414.5585,0,300,154,500,78.500003,78.500003,source_83
83,627.4369,421.2301,414.5585,0,700,154,500,43.699998,43.699998,source_83
83,627.4369,421.2301,414.5585,0,700,700,217,57.500001,57.500001,source_83
83,627.4369,421.2301,414.5585,0,300,700,217,86.900003,86.900003,source_83
83,627.4369,421.2301,414.5585,0,300,300,217,71.900003,71.900003,source_83
83,627.4369,421.2301,414.5585,0,700,300,217,29.300001,29.300001,source_83
83,627.4369,421.2301,414.5585,0,500,500,100,57.500001,57.500001,source_83
84,624.7488,455.8828,414.9657,0,500,500,900,92.299998,92.299998,source_84
84,624.7488,455.8828,414.9657,0,500,783,783,94.700001,94.700001,source_84
84,624.7488,455.8828,414.9657,0,217,500,783,100.100003,100.100003,source_84
84,624.7488,455.8828,414.9657,0,500,217,783,81.200004,81.200004,source_84
84,624.7488,455.8828,414.9657,0,900,500,500,43.699998,43.699998,source_84
84,624.7488,455.8828,414.9657,0,300,846,500,104.900002,104.900002,source_84
84,624.7488,455.8828,414.9657,0,100,500,500,109.700002,109.700002,source_84
84,624.7488,455.8828,414.9657,0,300,154,500,94.700001,94.700001,source_84
84,624.7488,455.8828,414.9657,0,700,154,500,52.099999,52.099999,source_84
84,624.7488,455.8828,414.9657,0,700,700,217,49.1,49.1,source_84
84,624.7488,455.8828,414.9657,0,300,700,217,81.500001,81.500001,source_84
84,624.7488,455.8828,414.9657,0,300,300,217,71.900003,71.900003,source_84
84,624.7488,455.8828,414.9657,0,700,300,217,34.699999,34.699999,source_84
84,624.7488,455.8828,414.9657,0,500,500,100,54.8,54.8,source_84
85,432.0491,544.2316,420.5582,0,500,500,900,86.000003,86.000003,source_85
85,432.0491,544.2316,420.5582,0,500,783,783,76.700002,76.700002,source_85
85,432.0491,544.2316,420.5582,0,217,500,783,73.700003,73.700003,source_85
85,432.0491,544.2316,420.5582,0,500,217,783,85.699998,85.699998,source_85
85,432.0491,544.2316,420.5582,0,900,500,500,86.900003,86.900003,source_85
85,432.0491,544.2316,420.5582,0,700,846,500,71.3,71.3,source_85
85,432.0491,544.2316,420.5582,0,300,846,500,53.300001,53.300001,source_85
85,432.0491,544.2316,420.5582,0,100,500,500,58.1,58.1,source_85
85,432.0491,544.2316,420.5582,0,300,154,500,84.799998,84.799998,source_85
85,432.0491,544.2316,420.5582,0,700,154,500,95.299996,95.299996,source_85
85,432.0491,544.2316,420.5582,0,700,700,217,61.099999,61.099999,source_85
85,432.0491,544.2316,420.5582,0,300,700,217,41.900001,41.900001,source_85
85,432.0491,544.2316,420.5582,0,300,300,217,53.599998,53.599998,source_85
85,432.0491,544.2316,420.5582,0,700,300,217,72.499998,72.499998,source_85
85,432.0491,544.2316,420.5582,0,500,500,100,52.700002,52.700002,source_85
86,579.5487,357.8032,500.792,0,500,500,900,77.600002,77.600002,source_86
86,579.5487,357.8032,500.792,0,783,500,783,61.999999,61.999999,source_86
86,579.5487,357.8032,500.792,0,500,783,783,96.500002,96.500002,source_86
86,579.5487,357.8032,500.792,0,217,500,783,87.499999,87.499999,source_86
86,579.5487,357.8032,500.792,0,500,217,783,51.5,51.5,source_86
86,579.5487,357.8032,500.792,0,900,500,500,244.399995,244.399995,source_86
86,579.5487,357.8032,500.792,0,300,846,500,61.4,61.4,source_86
86,579.5487,357.8032,500.792,0,100,500,500,257.9,257.9,source_86
86,579.5487,357.8032,500.792,0,300,154,500,70.4,70.4,source_86
86,579.5487,357.8032,500.792,0,700,700,217,82.400002,82.400002,source_86
86,579.5487,357.8032,500.792,0,300,700,217,96.799999,96.799999,source_86
86,579.5487,357.8032,500.792,0,300,300,217,71.3,71.3,source_86
86,579.5487,357.8032,500.792,0,700,300,217,46.100002,46.100002,source_86
86,579.5487,357.8032,500.792,0,500,500,100,77.600002,77.600002,source_86
87,460.7896,506.7621,586.4266,0,500,500,900,47.899999,47.899999,source_87
87,460.7896,506.7621,586.4266,0,783,500,783,61.999999,61.999999,source_87
87,460.7896,506.7621,586.4266,0,500,783,783,53.300001,53.300001,source_87
87,460.7896,506.7621,586.4266,0,217,500,783,46.399999,46.399999,source_87
87,460.7896,506.7621,586.4266,0,500,217,783,57.2,57.2,source_87
87,460.7896,506.7621,586.4266,0,900,500,500,79.700001,79.700001,source_87
87,460.7896,506.7621,586.4266,0,700,846,500,167.300001,167.300001,source_87
87,460.7896,506.7621,586.4266,0,300,846,500,66.500001,66.500001,source_87
87,460.7896,506.7621,586.4266,0,100,500,500,61.999999,61.999999,source_87
87,460.7896,506.7621,586.4266,0,300,154,500,67.699999,67.699999,source_87
87,460.7896,506.7621,586.4266,0,700,154,500,172.099993,172.099993,source_87
87,460.7896,506.7621,586.4266,0,700,700,217,85.100003,85.100003,source_87
87,460.7896,506.7621,586.4266,0,300,700,217,76.099999,76.099999,source_87
87,460.7896,506.7621,586.4266,0,300,300,217,77.600002,77.600002,source_87
87,460.7896,506.7621,586.4266,0,700,300,217,82.400002,82.400002,source_87
87,460.7896,506.7621,586.4266,0,500,500,100,86.300001,86.300001,source_87
88,598.2051,515.1974,425.0954,0,500,500,900,86.900003,86.900003,source_88
